,,,,LN ,6.0,18.0,7.0,1.4462809917355373,%,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,141.36,424.08,560.6999220000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,42.0,,,,,1.0,5.0,10.0,7.0,,,,6.0,6.0,7.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,3.0,13.0,7.0,1.4462809917355373,%,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,70.80923076923078,306.84,552.9998920000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,1.0,16.0,3.0,0.6198347107438017,%,,1.0,,,,,,,,,,,,,,,,,,,,,,23.67375,378.78,255.099926
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,1.0,14.0,5.0,1.0330578512396693,%,,1.0,,,,,,,,,,,,,,,,,,,,,,23.67,331.38,427.09991800000006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MR ,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,3.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,69.84,69.84,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,6.0,26.0,15.0,3.0991735537190084,%,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,141.61846153846156,613.68,1197.9395940000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,6.0,29.0,17.0,3.5123966942148765,%,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,141.59172413793104,684.36,1406.19945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,3.0,22.0,12.0,2.479338842975207,%,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,70.92818181818183,520.14,966.1399599999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,13.0,1.0,0.2066115702479339,%,,1.0,,,,,,,,,,,,,,,,,,,,,,23.667692307692306,307.68,80.09995399999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,7.0,20.0,11.0,2.272727272727273,%,,2.0,3.0,1.0,,,,2.0,-1.0,,,,,,,,,,,,,,,165.01799999999994,471.48,934.4997480000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,13.0,43.0,44.0,9.090909090909092,%,1.0,3.0,4.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,306.44930232558136,1013.64,3629.5890600000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,,13.0,2.0,0.4132231404958678,%,,,,,,,,,,,,,,,,,,,,,,,,,308.1,173.99993800000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SD ,,6.0,2.0,0.4132231404958678,%,,1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,141.78,169.09993000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,2.0,16.0,5.0,1.0330578512396693,%,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,47.295,378.36,430.9998920000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,-1.0,,1.0,0.2066115702479339,%,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,88.999976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,2.0,22.0,12.0,2.479338842975207,%,,1.0,1.0,1.0,,,,,,-1.0,,,,,,,,,,,,,,47.32363636363636,520.56,1037.1997139999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,8.0,25.0,17.0,3.5123966942148765,%,1.0,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,188.65919999999997,589.56,1384.8395679999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,30.0,6.198347107438017,%,,,,,,,,,,,,,,,,,,,,,,,,,,2394.07615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,158.0,8.0,25.0,40.0,42.0,24.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,2758.7366630295783,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,23.601074380165286,(24.-2.14-0),,,TOT. CON.,484.0,34.0,72.0,124.0,128.0,71.0,45.0,10.0,,,,,,,,,,,,,,,,,,,,,11422.92,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,81.28834327607363,SC.M.%,8.664782835872318,,TOT.  VEN.,326.0,26.0,47.0,84.0,86.0,47.0,32.0,4.0,,,,,,,,,,,,,,,,,,,,,,26499.999907999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,89.0,PRZ.VEN2.,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,38 ,,,,,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58/840C69BE,,CANV SCOLLO V CINGH 7CORD+2PLA, BEIGE,AR ,9.0,19.0,7.0,2.7131782945736433,%,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,205.9863157894737,434.86,481.90012200000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,46.08,46.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,2.0,11.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,45.60545454545455,250.83,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,4.0,12.0,2.0,0.7751937984496124,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,91.38666666666664,274.16,126.40005200000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,4.0,8.0,4.0,1.550387596899225,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,91.58,183.16,245.99982399999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,10.0,19.0,10.0,3.875968992248062,%,,3.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,229.02631578947367,435.15,672.200114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,14.0,29.0,21.0,8.13953488372093,%,,4.0,4.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,320.46,663.81,1505.740226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,6.0,14.0,8.0,3.10077519379845,%,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,137.2457142857143,320.24,494.50016000000016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,17.0,,,,,1.0,3.0,5.0,6.0,,,,,2.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,46.08,46.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,2.0,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,45.69333333333332,137.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,3.0,3.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,69.12,69.12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MP ,,,1.0,0.3875968992248062,%,,,,,,,,,,,,,,,,,,,,,,,,,,55.00004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MR ,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,4.0,4.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,92.16,92.16,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,8.0,16.0,7.0,2.7131782945736433,%,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,183.16,366.32,497.7000979999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,7.0,15.0,7.0,2.7131782945736433,%,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,160.1973333333333,343.28,513.500074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,2.0,5.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,45.732,114.33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,10.0,24.0,10.0,3.875968992248062,%,,3.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,228.70833333333337,548.9,616.200284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,4.0,12.0,3.0,1.1627906976744187,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,91.38666666666664,274.16,229.10001799999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,15.0,28.0,15.0,5.813953488372092,%,1.0,4.0,4.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,343.425,641.06,1055.450182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,46.08,46.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,2.0,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,45.69333333333332,137.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,,,5.0,1.937984496124031,%,,,,,,,,,,,,,,,,,,,,,,,,,,336.54004999999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,3.0,7.0,4.0,1.550387596899225,%,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,68.62285714285716,160.12,300.20003199999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,7.0,14.0,4.0,1.550387596899225,%,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,160.12000000000003,320.24,308.10002000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,10.0,3.875968992248062,%,,,,,,,,,,,,,,,,,,,,,,,,,,671.497028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESSUTO        ,,,,TOT. GIAC.,140.0,5.0,17.0,37.0,32.0,27.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,2793.5493242196403,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,22.884883720930233,(25.-2.14-0),,,TOT. CON.,258.0,9.0,27.0,73.0,65.0,45.0,26.0,13.0,,,,,,,,,,,,,,,,,,,,,5904.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,68.72905359322034,SC.M.%,13.00119798326539,,TOT.  VEN.,118.0,4.0,10.0,36.0,33.0,18.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,8110.028324000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,79.0,PRZ.VEN2.,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,38 ,,,,,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58/840C69NE,,CANV SCO TOND CINGH 7CORD+2PLA, NERO,AR ,7.0,17.0,3.0,1.9480519480519483,%,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,160.0858823529412,388.78,181.70009000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,23.04,23.04,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,6.0,12.0,7.0,4.545454545454546,%,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,137.37,274.74,481.90012200000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,,6.0,1.0,0.6493506493506493,%,,,,,,,,,,,,,,,,,,,,,,,,,136.5,71.10001399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,9.0,19.0,9.0,5.8441558441558445,%,1.0,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,205.9863157894737,434.86,565.64019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,,6.0,1.0,0.6493506493506493,%,,,,,,,,,,,,,,,,,,,,,,,,,136.5,71.10001399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,42.0,,,,,3.0,7.0,11.0,6.0,,,,6.0,8.0,1.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,23.04,23.04,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,,3.0,1.0,0.6493506493506493,%,,,,,,,,,,,,,,,,,,,,,,,,,68.25,55.300038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,1.0,4.0,1.0,0.6493506493506493,%,,1.0,,,,,,,,,,,,,,,,,,,,,,22.8225,91.29,55.300038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,3.0,3.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,69.12,69.12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,8.0,14.0,4.0,2.5974025974025974,%,1.0,2.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,183.3257142857143,320.82,241.44007399999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,,6.0,1.0,0.6493506493506493,%,,,,,,,,,,,,,,,,,,,,,,,,,136.5,55.300038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,,3.0,3.0,1.9480519480519483,%,,,,,,,,,,,,,,,,,,,,,,,,,68.25,205.40005400000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,9.0,2.0,1.2987012987012987,%,,1.0,,,,,,,,,,,,,,,,,,,,,,22.78222222222222,205.04,115.34001999999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,,6.0,3.0,1.9480519480519483,%,,,,,,,,,,,,,,,,,,,,,,,,,136.5,213.300042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,11.0,20.0,11.0,7.142857142857143,%,1.0,2.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,251.845,457.9,735.2001819999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,2.0,3.0,1.0,0.6493506493506493,%,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,45.69333333333332,68.54,44.00003199999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,22.84666666666666,68.54,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,1.0,,1.0,0.6493506493506493,%,,,,1.0,,,,,,,,,,,,,,,,,,,,,,71.10001399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,2.0,3.0,2.0,1.2987012987012987,%,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,45.69333333333332,68.54,142.20002799999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,,6.0,3.0,1.9480519480519483,%,,,,,,,,,,,,,,,,,,,,,,,,,136.5,194.34002199999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,-2.0,,6.0,3.8961038961038965,%,,,,-1.0,,,,,,-1.0,,,,,,,,,,,,,,,,442.40006000000017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESSUTO        ,,,,TOT. GIAC.,94.0,7.0,12.0,25.0,23.0,13.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,1213.6509679836847,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,22.844155844155843,(14.04.2025),,,TOT. CON.,154.0,13.0,19.0,44.0,35.0,23.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,3518.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,65.70101786666666,SC.M.%,16.834154599156125,,TOT.  VEN.,60.0,6.0,7.0,19.0,12.0,10.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,3942.0610720000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,79.0,PRZ.VEN2.,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUBTOTALI,,392.0,896.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TOTALI,,1231.0,3195.0,1964.0,61.47104851330204,%,,,,,,,,,,,,,,,,,,,,,,,,16536.527764549137,71984.7,149012.36282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORNITORE,:, LADY SHOES SRL,,,Pagamento :                          ,,,Tel : 0815013854     ,,Fax : 0815025052     ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPARTO,:, SCARPE DONNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORIA,:,MC  MOCASSINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIPOLOGIA ,:,T20   TACCO/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,38 ,,,,,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48/ELSAPLBL,,FDO NERO MASCHERINA T10, BLU,AR ,3.0,23.0,7.0,2.2580645161290325,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,114.2986956521739,876.29,843.0001139999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,3.0,4.0,5.0,1.6129032258064515,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,109.4475,145.93,625.0000220000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,4.0,11.0,6.0,1.935483870967742,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,144.85818181818183,398.36,751.099954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,7.0,26.0,17.0,5.483870967741935,%,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,268.8296153846154,998.51,2044.400116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,1.0,6.0,2.0,0.6451612903225806,%,,,,,,,,,1.0,,,,,,,,,,,,,,,35.5,213.0,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,7.0,29.0,21.0,6.774193548387098,%,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,271.57103448275865,1125.08,2564.300066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,5.0,16.0,16.0,5.161290322580645,%,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,194.890625,623.65,1957.5999220000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,,12.0,2.0,0.6451612903225806,%,,,,,,,,,,,,,,,,,,,,,,,,,462.0,238.00003999999993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,,1.0,0.3225806451612903,%,,,,,,,,,,,,,,,,,,,,,,,,,,109.99995799999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,4.0,5.0,11.0,3.5483870967741935,%,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,148.288,185.36,1318.4000760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,4.0,13.0,9.0,2.903225806451613,%,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,154.28615384615384,501.43,1089.9999719999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,6.0,18.0,8.0,2.5806451612903225,%,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,227.61999999999998,682.86,982.2000400000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,4.0,4.0,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,157.72,157.72,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,2.0,3.0,3.0,0.967741935483871,%,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,78.86,118.29,374.09994600000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,7.0,24.0,21.0,6.774193548387098,%,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,268.23125,919.65,2529.599972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,4.0,14.0,8.0,2.5806451612903225,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,154.53142857142856,540.86,998.0000160000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,,8.0,3.0,0.967741935483871,%,,,,,,,,,,,,,,,,,,,,,,,,,332.0,386.99998200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,3.0,18.0,6.0,1.935483870967742,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,114.465,686.79,719.200004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,11.0,30.0,18.0,5.806451612903226,%,1.0,2.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,422.66399999999993,1152.72,2163.400136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,,,1.0,0.3225806451612903,%,,,,,,,,,,,,,,,,,,,,,,,,,,120.000054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,,,1.0,0.3225806451612903,%,,,,,,,,,,,,,,,,,,,,,,,,,,103.20004400000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,3.0,12.0,4.0,1.2903225806451613,%,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,115.5,462.0,476.9999920000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,7.0,32.0,30.0,9.67741935483871,%,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,269.408125,1231.58,3677.500167999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,1.0,,24.0,7.741935483870968,%,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2973.080464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELLE          ,,,,TOT. GIAC.,86.0,,6.0,16.0,24.0,20.0,15.0,,5.0,,,,,,,,,,,,,,,,,,,,3250.9696097553124,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,38.338967741935484,(24.-2.22-0),,,TOT. CON.,310.0,22.0,68.0,85.0,73.0,42.0,,20.0,,,,,,,,,,,,,,,,,,,,,11885.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,121.89321895535711,SC.M.%,5.5091325927464085,,TOT.  VEN.,224.0,16.0,52.0,61.0,53.0,27.0,,15.0,,,,,,,,,,,,,,,,,,,,,,27304.081045999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,129.0,PRZ.VEN2.,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,38 ,,,,,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
