,,,,EU ,4.0,6.0,1.0,2.2222222222222223,%,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,169.2,253.8,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,42.3,253.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,169.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,5.0,3.0,1.0,2.2222222222222223,%,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,211.5,126.9,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,6.0,6.0,4.0,8.88888888888889,%,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,253.8,253.8,515.9999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,3.0,4.0,1.0,2.2222222222222223,%,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,126.9,169.2,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,2.0,,2.0,4.444444444444445,%,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,32.0,2.0,3.0,6.0,10.0,4.0,,7.0,,,,,,,,,,,,,,,,,,,,1269.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,42.3,(26.-2.03-0),,,TOT. CON.,45.0,2.0,4.0,8.0,12.0,10.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,1903.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,128.99999400000004,SC.M.%,4.6511627437028846e-06,,TOT.  VEN.,13.0,,1.0,2.0,2.0,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,1676.9999220000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,129.0,PRZ.VEN2.,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUBTOTALI,,89.0,122.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIPOLOGIA ,:,T70   TACCO/70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/LN01CCA ,,T7 TCCGRSS SFLA PLATEAU LISCIO, CAMEL,AR ,7.0,14.0,5.0,3.5211267605633805,%,1.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,277.2,554.4,644.9999700000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,3.0,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,118.8,118.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,6.0,9.0,2.0,1.408450704225352,%,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,237.6,356.4,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,4.0,7.0,1.0,0.704225352112676,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,158.4,277.2,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,4.0,4.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,158.4,158.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,6.0,9.0,3.0,2.112676056338028,%,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,237.6,356.4,386.99998200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,9.0,18.0,9.0,6.338028169014085,%,1.0,3.0,,,,2.0,3.0,,,,,,,,,,,,,,,,356.4,712.8,1160.999946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,4.0,4.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,158.4,158.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,5.0,5.0,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,198.0,198.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,8.0,8.0,,,,1.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,316.8,316.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,6.0,12.0,4.0,2.816901408450704,%,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,237.6,475.2,515.9999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,7.0,12.0,3.0,2.112676056338028,%,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,277.2,475.2,386.99998200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,5.0,5.0,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,198.0,198.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,4.0,4.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,158.4,158.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,6.0,6.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,237.6,237.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,6.0,12.0,4.0,2.816901408450704,%,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,237.6,475.2,503.09994000000006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,4.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,4.0,4.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,158.4,158.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,2.0,6.0,2.0,1.408450704225352,%,,,,,,1.0,,1.0,,,,,,,,,,,,,,,79.2,237.6,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,2.0,,5.0,3.5211267605633805,%,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,644.9999700000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,104.0,1.0,9.0,29.0,26.0,27.0,,10.0,2.0,,,,,,,,,,,,,,,,,,,3801.6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,39.6,(07.04.2026),,,TOT. CON.,142.0,2.0,13.0,37.0,38.0,34.0,14.0,4.0,,,,,,,,,,,,,,,,,,,,5623.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,128.6605193684211,SC.M.%,0.2631632802937344,,TOT.  VEN.,38.0,1.0,4.0,8.0,12.0,7.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,4889.099736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,129.0,PRZ.VEN2.,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/LN01CTM ,,T7 TCCGRSS SFLA PLATEAU LISCIO, TESTA DI MORO,AR ,4.0,7.0,2.0,3.333333333333334,%,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,158.4,277.2,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,5.0,6.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,198.0,237.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,3.0,7.0,4.0,6.666666666666668,%,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,118.8,277.2,515.9999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,3.0,3.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,118.8,118.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,3.0,3.0,1.0,1.666666666666667,%,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,118.8,118.8,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,4.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,158.4,118.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,5.0,7.0,1.0,1.666666666666667,%,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,198.0,277.2,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,4.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,158.4,118.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,5.0,6.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,198.0,237.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,4.0,8.0,3.0,5.0,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,158.4,316.8,386.99998200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,5.0,6.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,198.0,237.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,1.0,,2.0,3.333333333333334,%,,,,,,,,1.0,,,,,,,,,,,,,,,,,257.997182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,47.0,1.0,4.0,12.0,10.0,11.0,,9.0,,,,,,,,,,,,,,,,,,,,1782.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,39.6,(26.-2.07-0),,,TOT. CON.,60.0,1.0,5.0,14.0,13.0,14.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,2376.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,128.9997781538462,SC.M.%,0.0001719737626494192,,TOT.  VEN.,13.0,,1.0,2.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1676.9971160000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,129.0,PRZ.VEN2.,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/LN01PNE ,,T7 TCCGRSS SFLA PLATEAU LISCIO, NERO,AR ,3.0,7.0,4.0,5.633802816901408,%,,1.0,,,,2.0,,,,,,,,,,,,,,,,,121.5,283.5,515.9999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,4.0,7.0,1.0,1.408450704225352,%,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,162.0,283.5,128.99999400000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,4.0,9.0,4.0,5.633802816901408,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,162.0,364.5,515.9999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,4.0,4.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,162.0,162.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,6.0,8.0,3.0,4.225352112676056,%,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,243.0,324.0,386.99998200000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,5.0,5.0,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,202.5,202.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,4.0,6.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,162.0,243.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,3.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,121.5,121.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,5.0,8.0,2.0,2.816901408450704,%,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,202.5,324.0,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,3.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,3.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,121.5,121.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,8.0,10.0,2.0,2.816901408450704,%,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,324.0,405.0,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,1.0,,2.0,2.816901408450704,%,,,,,,1.0,,,,,,,,,,,,,,,,,,,257.99998800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELLE          ,,,,TOT. GIAC.,53.0,1.0,4.0,8.0,16.0,14.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,1984.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,40.5,(26.-2.25-0),,,TOT. CON.,71.0,2.0,4.0,11.0,21.0,20.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,2875.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,128.99999400000002,SC.M.%,4.6511627860049635e-06,,TOT.  VEN.,18.0,1.0,,3.0,5.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2321.9998920000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,129.0,PRZ.VEN2.,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUBTOTALI,,204.0,273.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORIA,:,ST  STIVALE TACCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIPOLOGIA ,:,T10   TACCO/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/EA10CCA ,,LISCIO TUBOLR GHETTE T10, CAMEL,AR ,4.0,6.0,2.0,8.0,%,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,199.8,299.7,318.00007600000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,6.0,6.0,1.0,4.0,%,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,299.7,299.7,159.00003800000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,4.0,6.0,1.0,4.0,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,199.8,299.7,159.00003800000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,4.0,6.0,2.0,8.0,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,199.8,299.7,318.00007600000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,19.0,,1.0,4.0,6.0,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,899.1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,49.95,(26.-2.23-0),,,TOT. CON.,25.0,2.0,5.0,8.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1248.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,159.00003800000005,SC.M.%,-2.3899371094643664e-05,,TOT.  VEN.,6.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,954.0002280000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,159.0,PRZ.VEN2.,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/EA10CTM ,,LISCIO TUBOLR GHETTE T10, TESTA DI MORO,LN ,5.0,6.0,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,249.75,299.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,6.0,6.0,3.0,12.0,%,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,299.7,299.7,477.00011399999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,4.0,6.0,1.0,4.0,%,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,199.8,299.7,159.00003800000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,6.0,6.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,299.7,299.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,21.0,,2.0,4.0,7.0,5.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1048.95,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,49.95,(26.-2.23-0),,,TOT. CON.,25.0,2.0,5.0,8.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1248.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,159.000038,SC.M.%,-2.389937106032311e-05,,TOT.  VEN.,4.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,636.000152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,159.0,PRZ.VEN2.,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/EV50FCCA,,T1 FORATO GAMB GHETTE TUBOL, CAMEL,AR ,,,1.0,4.0,%,,,,,,,,,,,,,,,,,,,,,,,,,178.99998599999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,4.0,6.0,1.0,4.0,%,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,248.4,372.6,178.99998599999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,7.0,6.0,,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,434.7,372.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,6.0,6.0,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,372.6,372.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,5.0,6.0,1.0,4.0,%,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,310.5,372.6,178.99998599999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,22.0,,2.0,5.0,6.0,5.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,1366.2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,62.1,(26.-2.23-0),,,TOT. CON.,25.0,2.0,5.0,8.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1552.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,178.99998599999998,SC.M.%,7.8212290356136e-06,,TOT.  VEN.,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,536.9999579999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,179.0,PRZ.VEN2.,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,35 ,36 ,37 ,,,,38 ,39 ,40 ,41 ,42,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68/EV50FCTM,,T1 FORATO GAMB GHETTE TUBOL, TESTA DI MORO,AR ,6.0,6.0,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,372.6,372.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,4.0,6.0,2.0,8.0,%,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,248.4,372.6,357.9999719999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,5.0,6.0,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,310.5,372.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,5.0,6.0,2.0,8.0,%,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,310.5,372.6,357.9999719999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,1.0,4.0,%,,,,,,,,,,,,,,,,,,,,,,,,,178.99998599999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,20.0,,1.0,4.0,8.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,1242.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,62.1,(26.-2.23-0),,,TOT. CON.,25.0,2.0,5.0,8.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1552.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,178.99998599999992,SC.M.%,7.821229096585312e-06,,TOT.  VEN.,5.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,894.9999299999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
